user_id,user_segment,veg_preference,avg_order_value,order_frequency,preferred_cuisine,city
48835,regular,non_veg,524.5236437749736,low,Fast Food,Hyderabad
48836,regular,veg,397.82069601230575,low,Desserts,Chennai
48837,premium,veg,710.202763140588,high,South Indian,Hyderabad
48838,budget,non_veg,275.82748980084676,medium,Pizza,Kolkata
48839,regular,non_veg,681.321449217175,low,Fast Food,Pune
48840,regular,non_veg,425.421361959426,low,Pizza,Chennai
48841,premium,non_veg,651.8705963523931,high,North Indian,Chennai
48842,regular,non_veg,360.68604068029174,high,Beverages,Bangalore
48843,budget,veg,186.94953478518792,low,Biryani,Chennai
48844,budget,veg,258.0473371468089,low,Beverages,Mumbai
48845,budget,veg,265.54654274861326,medium,Chinese,Hyderabad
48846,budget,non_veg,248.3528834516712,low,Italian,Bangalore
48847,regular,veg,422.4854156675449,medium,North Indian,Chennai
48848,budget,veg,168.10108876033058,medium,Biryani,Bangalore
48849,budget,veg,249.5180521085344,low,Fast Food,Chennai
48850,premium,non_veg,913.6735230424829,medium,Italian,Bangalore
48851,budget,non_veg,250.13307939202434,medium,Italian,Hyderabad
48852,budget,veg,270.9840387607628,medium,Pizza,Pune
48853,budget,veg,392.3669114873005,high,Biryani,Mumbai
48854,budget,non_veg,249.41240189349375,high,South Indian,Pune
48855,budget,non_veg,305.45631993781006,low,Desserts,Chennai
48856,regular,non_veg,571.279920834942,medium,North Indian,Delhi
48857,regular,non_veg,581.0205499686695,high,Biryani,Bangalore
48858,premium,non_veg,1034.4456569541544,medium,Biryani,Chennai
48859,premium,veg,584.6805493192501,high,Chinese,Chennai
48860,regular,non_veg,523.5171937803267,low,Continental,Hyderabad
48861,budget,non_veg,232.47271815879623,low,Italian,Hyderabad
48862,regular,veg,425.7569794619543,medium,Continental,Hyderabad
48863,budget,veg,260.09463221521753,low,Fast Food,Hyderabad
48864,regular,non_veg,379.54194899413324,low,Italian,Mumbai
48865,budget,non_veg,263.66042686961396,medium,Continental,Hyderabad
48866,budget,non_veg,288.69870669888934,low,Desserts,Pune
48867,budget,non_veg,119.66303290851937,low,Fast Food,Bangalore
48868,budget,non_veg,271.95319606440586,high,Biryani,Bangalore
48869,regular,veg,324.7599904177681,low,Desserts,Mumbai
48870,premium,non_veg,652.3896361922218,high,Biryani,Chennai
48871,regular,veg,596.7753564305694,medium,Chinese,Kolkata
48872,regular,non_veg,468.0416471903673,high,Chinese,Kolkata
48873,premium,non_veg,682.1467535916445,high,Desserts,Pune
48874,regular,non_veg,623.4686815706108,medium,Desserts,Kolkata
48875,budget,veg,158.7873930800445,low,Beverages,Chennai
48876,regular,veg,391.20793338147416,low,Beverages,Pune
48877,premium,non_veg,736.0537678988458,medium,Italian,Hyderabad
48878,regular,non_veg,434.6530162647585,high,Biryani,Delhi
48879,budget,non_veg,217.8074140557548,medium,Fast Food,Mumbai
48880,budget,non_veg,143.93643434250987,high,Beverages,Pune
48881,regular,non_veg,475.7083715808742,medium,Biryani,Bangalore
48882,regular,non_veg,426.9467970718492,low,Desserts,Hyderabad
48883,budget,non_veg,259.47013553178607,low,Pizza,Pune
48884,regular,non_veg,384.6583383147207,medium,South Indian,Kolkata
48885,budget,non_veg,265.5924133919868,low,Italian,Hyderabad
48886,regular,non_veg,448.2626153086674,medium,Biryani,Mumbai
48887,budget,veg,239.73336825239278,medium,South Indian,Hyderabad
48888,budget,veg,193.03349390242516,high,Fast Food,Kolkata
48889,premium,non_veg,665.0373658342712,high,Pizza,Pune
48890,budget,non_veg,204.7104683338594,medium,South Indian,Bangalore
48891,budget,non_veg,368.1425744611033,medium,Pizza,Kolkata
48892,budget,veg,274.19442484178427,medium,South Indian,Delhi
48893,regular,non_veg,343.983984629571,medium,Continental,Mumbai
48894,regular,non_veg,360.342354042705,medium,Italian,Pune
48895,budget,non_veg,149.2049528604477,medium,Biryani,Kolkata
48896,regular,non_veg,343.48895363050667,low,North Indian,Chennai
48897,premium,veg,467.5130537742603,high,North Indian,Hyderabad
48898,regular,veg,434.756959156593,medium,South Indian,Hyderabad
48899,premium,veg,700.1704897572655,high,Chinese,Pune
48900,premium,non_veg,670.7954369152296,medium,Desserts,Hyderabad
48901,budget,non_veg,235.42420948438084,low,Chinese,Hyderabad
48902,budget,non_veg,264.45640943538405,high,Biryani,Pune
48903,regular,non_veg,562.775247560716,medium,Beverages,Bangalore
48904,regular,non_veg,525.3561586985512,medium,South Indian,Chennai
48905,budget,non_veg,274.6341033799591,medium,Beverages,Mumbai
48906,regular,non_veg,491.9230398412383,high,Pizza,Pune
48907,budget,non_veg,216.69041939584088,low,Desserts,Pune
48908,regular,veg,520.5914690254262,medium,Pizza,Bangalore
48909,budget,non_veg,286.94078623103286,low,Desserts,Kolkata
48910,premium,veg,741.7143971990097,high,Biryani,Kolkata
48911,budget,non_veg,314.1117234607286,low,Continental,Mumbai
48912,regular,non_veg,479.9974032403415,medium,Chinese,Mumbai
48913,premium,non_veg,948.4082159933158,high,Continental,Mumbai
48914,budget,non_veg,177.4483313545415,high,Fast Food,Delhi
48915,budget,veg,180.48560364050942,medium,Chinese,Mumbai
48916,regular,non_veg,457.7223914807666,high,Continental,Hyderabad
48917,budget,non_veg,340.01087098496316,low,Italian,Delhi
48918,regular,non_veg,437.1030298435092,low,Fast Food,Delhi
48919,budget,non_veg,259.1940796587694,medium,Beverages,Mumbai
48920,regular,non_veg,407.3173676955786,medium,Chinese,Mumbai
48921,regular,non_veg,571.2148089653896,low,Biryani,Kolkata
48922,regular,non_veg,555.054412972555,medium,North Indian,Pune
48923,premium,veg,861.9125681106364,high,South Indian,Mumbai
48924,budget,veg,239.54625271702116,medium,Pizza,Pune
48925,regular,veg,394.8476733774386,medium,Desserts,Delhi
48926,regular,non_veg,380.86214588511507,medium,North Indian,Kolkata
48927,premium,non_veg,549.0048792243459,high,Continental,Mumbai
48928,regular,veg,414.824674499361,medium,Desserts,Delhi
48929,regular,non_veg,356.3564321985806,high,South Indian,Pune
48930,regular,non_veg,352.3338652210117,high,Desserts,Pune
48931,regular,non_veg,529.4195292297429,low,North Indian,Mumbai
48932,regular,veg,393.77627409480175,medium,North Indian,Kolkata
48933,budget,non_veg,296.8798463065393,low,Pizza,Delhi
48934,regular,non_veg,463.4297883265221,medium,Beverages,Bangalore
48935,regular,non_veg,292.3392028087012,medium,North Indian,Bangalore
48936,regular,veg,503.77714390137754,medium,Beverages,Pune
48937,regular,non_veg,485.47175183475383,medium,Beverages,Delhi
48938,regular,non_veg,549.5017479713689,medium,Biryani,Hyderabad
48939,budget,non_veg,209.27614322800505,medium,South Indian,Hyderabad
48940,budget,non_veg,274.46830839126756,medium,Desserts,Pune
48941,regular,non_veg,474.5686107513615,low,Chinese,Chennai
48942,budget,veg,249.82828132830895,low,South Indian,Bangalore
48943,budget,non_veg,248.1447208638603,low,North Indian,Bangalore
48944,budget,non_veg,251.7023314538941,low,Chinese,Chennai
48945,premium,non_veg,743.7832857272707,high,Biryani,Mumbai
48946,regular,veg,424.81203710601187,high,North Indian,Chennai
48947,regular,non_veg,354.126463008924,high,Italian,Mumbai
48948,regular,non_veg,447.321827835928,medium,Fast Food,Kolkata
48949,budget,non_veg,187.93659292954396,medium,Italian,Bangalore
48950,budget,veg,241.3166189228969,medium,Chinese,Bangalore
48951,premium,veg,501.24651177589,high,Chinese,Chennai
48952,budget,non_veg,183.6319019082281,high,Continental,Kolkata
48953,budget,veg,236.41138437339885,medium,Desserts,Mumbai
48954,budget,non_veg,263.3131502308581,high,Italian,Bangalore
48955,budget,veg,270.87499845822583,low,Italian,Pune
48956,budget,non_veg,396.5997804979153,low,Biryani,Delhi
48957,premium,veg,750.4168202777844,high,Italian,Mumbai
48958,regular,veg,375.602842503591,medium,South Indian,Kolkata
48959,budget,non_veg,251.55791179824072,low,Biryani,Chennai
48960,budget,non_veg,231.57225719453237,medium,South Indian,Kolkata
48961,budget,non_veg,272.108614842879,medium,Pizza,Pune
48962,regular,non_veg,461.29943707694497,high,Beverages,Hyderabad
48963,regular,veg,318.8509802908736,medium,Beverages,Mumbai
48964,budget,non_veg,275.07093106797976,low,South Indian,Kolkata
48965,regular,non_veg,396.8378944386396,medium,Biryani,Chennai
48966,budget,non_veg,183.06504492110935,medium,South Indian,Pune
48967,budget,veg,252.9660188186565,medium,Biryani,Delhi
48968,regular,veg,283.99939941993136,high,Desserts,Chennai
48969,budget,veg,293.62025142952655,medium,Biryani,Chennai
48970,budget,non_veg,260.0670846597772,low,Pizza,Mumbai
48971,regular,non_veg,623.3209923076236,medium,Biryani,Hyderabad
48972,budget,non_veg,206.20591171272775,medium,Fast Food,Kolkata
48973,premium,non_veg,699.9164085568814,medium,Italian,Bangalore
48974,regular,non_veg,655.2649180926021,medium,Continental,Mumbai
48975,budget,veg,191.41297739397578,medium,Continental,Pune
48976,premium,non_veg,649.8294851451552,medium,Pizza,Delhi
48977,regular,non_veg,498.78643891412923,medium,Biryani,Mumbai
48978,budget,non_veg,253.89741510385426,low,Fast Food,Chennai
48979,budget,non_veg,252.17205253287432,low,Beverages,Hyderabad
48980,regular,non_veg,428.557638536686,low,Italian,Delhi
48981,budget,non_veg,267.7926895324398,medium,Fast Food,Pune
48982,premium,non_veg,986.7088837496276,high,South Indian,Kolkata
48983,regular,non_veg,415.5068539090472,high,Beverages,Delhi
48984,budget,non_veg,237.73755511822418,low,South Indian,Bangalore
48985,budget,veg,191.37280598130826,low,Italian,Bangalore
48986,premium,non_veg,788.0976410406992,medium,Chinese,Kolkata
48987,budget,veg,300.16715918167785,medium,Beverages,Pune
48988,regular,non_veg,356.68255135444184,low,North Indian,Hyderabad
48989,regular,non_veg,424.53996222635294,low,Continental,Delhi
48990,premium,veg,843.8260626609338,high,South Indian,Kolkata
48991,budget,veg,253.49037527276496,low,Chinese,Delhi
48992,regular,veg,625.5492697421616,medium,South Indian,Kolkata
48993,budget,non_veg,293.7118136087413,low,Italian,Hyderabad
48994,budget,non_veg,338.6637423449936,medium,Continental,Kolkata
48995,budget,non_veg,227.19347403059507,high,Fast Food,Delhi
48996,budget,veg,284.54471264514956,high,South Indian,Kolkata
48997,budget,non_veg,197.09000301223642,low,Desserts,Hyderabad
48998,budget,non_veg,241.76072239365678,low,Continental,Delhi
48999,premium,non_veg,1168.2184486886733,high,Italian,Delhi
49000,budget,non_veg,270.4608770429002,medium,North Indian,Hyderabad
49001,regular,veg,447.3312483786428,medium,Pizza,Pune
49002,budget,veg,237.16355273255522,medium,North Indian,Kolkata
49003,regular,veg,376.4209649048497,high,Desserts,Pune
49004,regular,non_veg,496.5756953292254,high,Chinese,Kolkata
49005,regular,non_veg,471.63619347837937,medium,Fast Food,Kolkata
49006,premium,non_veg,926.7211558606614,high,South Indian,Pune
49007,premium,veg,782.1008041032624,high,Beverages,Bangalore
49008,regular,non_veg,479.7374836964502,low,Chinese,Delhi
49009,regular,non_veg,429.3917711490876,low,Pizza,Mumbai
49010,regular,non_veg,433.99569179673546,high,Desserts,Pune
49011,budget,non_veg,249.6205056968237,medium,Fast Food,Delhi
49012,budget,non_veg,237.45359300985433,high,Pizza,Mumbai
49013,budget,non_veg,157.63765883923932,high,Italian,Mumbai
49014,regular,non_veg,431.1319008809714,medium,Beverages,Chennai
49015,regular,non_veg,459.412001058676,medium,Pizza,Pune
49016,budget,non_veg,288.2947381536885,low,North Indian,Bangalore
49017,regular,non_veg,439.5911395667532,low,North Indian,Kolkata
49018,regular,non_veg,451.60794896518524,medium,North Indian,Mumbai
49019,budget,non_veg,239.95311122593017,low,North Indian,Chennai
49020,premium,veg,851.2982564187053,high,Continental,Delhi
49021,budget,non_veg,275.7984599706683,low,Pizza,Hyderabad
49022,premium,veg,772.2666396625558,medium,Desserts,Hyderabad
49023,premium,veg,720.2160403387787,high,Continental,Chennai
49024,budget,non_veg,320.4179822515831,low,Chinese,Delhi
49025,regular,veg,371.3684622044254,low,North Indian,Chennai
49026,regular,non_veg,445.77941176658504,high,South Indian,Bangalore
49027,budget,non_veg,191.06872255622335,low,Pizza,Hyderabad
49028,budget,non_veg,274.64393957759444,low,South Indian,Bangalore
49029,regular,non_veg,351.36000406555047,low,South Indian,Pune
49030,budget,veg,208.68655268445465,low,Biryani,Kolkata
49031,budget,non_veg,224.735732842836,medium,Italian,Bangalore
49032,regular,veg,444.12546889198677,medium,Continental,Chennai
49033,budget,non_veg,205.5576268459492,medium,Continental,Chennai
49034,regular,veg,437.5927667844086,low,North Indian,Mumbai
49035,regular,non_veg,429.6140629704785,medium,Biryani,Pune
49036,regular,veg,561.3472773855215,low,Beverages,Bangalore
49037,premium,veg,920.7633525895415,high,Italian,Kolkata
49038,budget,non_veg,213.45726485515343,low,Chinese,Pune
49039,budget,veg,201.48113405160328,medium,Beverages,Mumbai
49040,regular,non_veg,443.0529675832297,low,Pizza,Bangalore
49041,budget,veg,272.7743243065455,low,North Indian,Delhi
49042,budget,non_veg,314.0874509566946,low,Italian,Bangalore
49043,premium,non_veg,737.1267858991253,high,South Indian,Kolkata
49044,regular,veg,385.63871276125155,medium,Pizza,Mumbai
49045,regular,veg,351.8655665234246,high,Biryani,Bangalore
49046,premium,veg,835.9817313366873,medium,Fast Food,Bangalore
49047,premium,non_veg,789.9626311711475,medium,Desserts,Kolkata
49048,regular,non_veg,443.6116413300476,low,Italian,Bangalore
49049,regular,non_veg,243.1932117347007,high,Pizza,Mumbai
49050,budget,non_veg,212.52058371358999,medium,Chinese,Mumbai
49051,regular,veg,369.7015381232537,medium,Italian,Kolkata
49052,regular,non_veg,484.62049856711667,medium,South Indian,Chennai
49053,budget,non_veg,287.5064077014516,medium,Continental,Pune
49054,premium,non_veg,844.1656800455578,high,Italian,Pune
49055,regular,non_veg,495.64648992551463,low,Fast Food,Kolkata
49056,premium,non_veg,659.362186031133,high,Beverages,Delhi
49057,regular,veg,380.37791559537766,medium,South Indian,Kolkata
49058,premium,non_veg,610.39920905331,high,Italian,Bangalore
49059,budget,non_veg,178.94299316290585,medium,North Indian,Pune
49060,regular,non_veg,468.2959638036024,high,Chinese,Mumbai
49061,budget,non_veg,265.2977663720754,medium,Fast Food,Kolkata
49062,regular,veg,573.6739823938606,low,Desserts,Chennai
49063,budget,non_veg,216.14493792699966,high,Chinese,Chennai
49064,regular,non_veg,508.1628229227215,high,Pizza,Kolkata
49065,premium,non_veg,666.1214267709765,medium,South Indian,Mumbai
49066,regular,veg,547.959825887336,medium,Biryani,Chennai
49067,budget,veg,270.2495072071164,low,Italian,Chennai
49068,budget,non_veg,195.6398651076132,medium,North Indian,Pune
49069,regular,non_veg,416.8488098221049,low,Chinese,Mumbai
49070,premium,non_veg,724.3316284312752,medium,Beverages,Delhi
49071,budget,non_veg,313.59832594533776,low,Chinese,Chennai
49072,premium,non_veg,874.0403748767519,high,Biryani,Hyderabad
49073,regular,non_veg,598.0689565768919,low,Fast Food,Bangalore
49074,regular,non_veg,454.6434258968991,medium,Fast Food,Kolkata
49075,regular,non_veg,456.77944604208784,low,North Indian,Chennai
49076,budget,veg,219.00908539046404,low,South Indian,Delhi
49077,premium,non_veg,729.5287323234294,high,Continental,Chennai
49078,regular,non_veg,460.6395207608427,medium,Pizza,Hyderabad
49079,budget,non_veg,217.5829277642662,high,Biryani,Mumbai
49080,budget,non_veg,253.7962147130692,high,Fast Food,Bangalore
49081,budget,non_veg,268.7976198292848,low,South Indian,Delhi
49082,budget,non_veg,296.5869779703658,medium,Pizza,Bangalore
49083,premium,non_veg,1104.362312331052,high,Continental,Delhi
49084,budget,veg,249.86122465982203,medium,Italian,Chennai
49085,budget,non_veg,239.1756226106632,low,Chinese,Pune
49086,regular,non_veg,420.9633482288201,medium,Fast Food,Chennai
49087,regular,veg,393.2663251536719,medium,Pizza,Kolkata
49088,premium,non_veg,821.9236582932646,medium,Continental,Delhi
49089,regular,veg,435.63273212230456,medium,Desserts,Delhi
49090,regular,non_veg,638.2697342011528,medium,North Indian,Chennai
49091,budget,veg,257.15102911065406,medium,Italian,Bangalore
49092,regular,non_veg,376.1303257928919,medium,Italian,Bangalore
49093,regular,non_veg,482.87070328504416,low,Italian,Hyderabad
49094,budget,non_veg,229.60475795908732,medium,Desserts,Kolkata
49095,budget,non_veg,153.04692936931283,low,Pizza,Mumbai
49096,budget,non_veg,203.90958024763395,low,Fast Food,Hyderabad
49097,budget,veg,376.39644627583965,low,Biryani,Mumbai
49098,budget,non_veg,202.7624358475604,medium,Fast Food,Bangalore
49099,budget,non_veg,101.35003662356317,low,Chinese,Kolkata
49100,regular,veg,617.1875597767869,low,South Indian,Kolkata
49101,premium,veg,728.8362209149083,high,North Indian,Pune
49102,budget,non_veg,192.2842698977745,low,Pizza,Chennai
49103,budget,non_veg,228.59188534205688,low,Beverages,Chennai
49104,budget,non_veg,350.7351631234075,medium,Chinese,Mumbai
49105,budget,veg,299.5265313846689,medium,Italian,Pune
49106,premium,non_veg,831.3131150272819,medium,North Indian,Hyderabad
49107,budget,non_veg,321.7547632959806,medium,Fast Food,Chennai
49108,budget,non_veg,246.35774694567198,medium,Fast Food,Delhi
49109,regular,non_veg,552.1468486585751,medium,Fast Food,Delhi
49110,budget,veg,271.99975296457103,medium,Pizza,Kolkata
49111,regular,non_veg,604.120956439482,high,South Indian,Hyderabad
49112,premium,veg,865.2175740094174,medium,Pizza,Kolkata
49113,regular,non_veg,413.88587820222233,low,Desserts,Mumbai
49114,budget,non_veg,251.36966504376747,low,Desserts,Hyderabad
49115,budget,non_veg,197.01099523987304,low,Chinese,Bangalore
49116,premium,non_veg,847.51208751047,high,Chinese,Bangalore
49117,premium,non_veg,605.2145375231421,medium,Italian,Chennai
49118,budget,non_veg,281.29082987870106,medium,South Indian,Bangalore
49119,regular,non_veg,453.22771346637086,low,Pizza,Kolkata
49120,regular,veg,564.4034442674038,high,North Indian,Hyderabad
49121,regular,non_veg,481.8092414549592,medium,North Indian,Pune
49122,budget,veg,225.5795719618834,medium,Italian,Delhi
49123,regular,non_veg,463.4244379429726,low,Desserts,Mumbai
49124,budget,non_veg,307.9875320715088,medium,Beverages,Chennai
49125,regular,non_veg,530.1191596443318,low,Beverages,Pune
49126,regular,non_veg,554.7659103642774,medium,Italian,Hyderabad
49127,premium,non_veg,861.127729180866,medium,North Indian,Pune
49128,regular,non_veg,385.3097790707388,medium,Biryani,Pune
49129,budget,veg,215.50457033557342,low,Continental,Hyderabad
49130,budget,veg,124.00863590990095,medium,Continental,Delhi
49131,regular,non_veg,593.1934659345097,medium,Italian,Chennai
49132,premium,non_veg,945.1756171170226,high,Fast Food,Pune
49133,regular,non_veg,486.21323031423395,high,South Indian,Chennai
49134,regular,non_veg,285.9170826031134,low,Biryani,Mumbai
49135,premium,non_veg,1050.6497183325405,high,South Indian,Delhi
49136,regular,non_veg,441.01504986965347,high,Chinese,Chennai
49137,premium,non_veg,871.6103211490783,high,Biryani,Mumbai
49138,budget,veg,262.84415577646786,low,North Indian,Kolkata
49139,regular,non_veg,552.1042040719009,medium,Beverages,Delhi
49140,budget,non_veg,282.5413109385835,low,Continental,Pune
49141,budget,veg,207.75234705035547,medium,Beverages,Pune
49142,budget,non_veg,202.99263959553303,low,Pizza,Kolkata
49143,premium,non_veg,812.5614915657771,medium,North Indian,Delhi
49144,budget,non_veg,256.23858840889704,medium,Pizza,Chennai
49145,premium,non_veg,672.9634879460802,low,Chinese,Mumbai
49146,budget,non_veg,276.85539617156087,medium,Continental,Bangalore
49147,budget,non_veg,253.96465881182309,high,Biryani,Delhi
49148,regular,non_veg,353.438590724076,low,South Indian,Chennai
49149,regular,non_veg,411.17084157070235,medium,Desserts,Hyderabad
49150,premium,veg,1008.1907648558276,high,Continental,Kolkata
49151,regular,non_veg,584.0389647912589,medium,Fast Food,Delhi
49152,budget,non_veg,234.98387761965395,medium,Fast Food,Mumbai
49153,regular,veg,367.3786211507243,medium,Beverages,Bangalore
49154,budget,veg,356.16968865205956,low,Fast Food,Chennai
49155,budget,non_veg,281.95140777312565,medium,Beverages,Bangalore
49156,budget,non_veg,325.60428899256044,low,North Indian,Pune
49157,budget,non_veg,185.89269135276595,medium,Chinese,Mumbai
49158,premium,non_veg,736.6553649031048,high,North Indian,Hyderabad
49159,regular,veg,423.98193900652353,low,Fast Food,Pune
49160,regular,non_veg,434.35377423650584,low,Pizza,Bangalore
49161,premium,non_veg,736.8925618811486,high,Chinese,Delhi
49162,budget,non_veg,170.42264431157832,low,Fast Food,Chennai
49163,regular,veg,470.4568933779345,medium,South Indian,Chennai
49164,premium,non_veg,897.7901213636046,high,Continental,Delhi
49165,premium,veg,940.5738457098691,low,Continental,Mumbai
49166,premium,non_veg,782.2942128108743,high,North Indian,Kolkata
49167,regular,non_veg,299.91924619453073,medium,South Indian,Kolkata
49168,budget,non_veg,222.60465720790455,medium,Continental,Bangalore
49169,budget,non_veg,256.3590295485793,low,Fast Food,Delhi
49170,regular,veg,393.8760354697417,low,Italian,Bangalore
49171,budget,veg,245.73270798962238,high,North Indian,Chennai
49172,regular,non_veg,436.5965754637513,high,Beverages,Delhi
49173,budget,non_veg,340.6646684503014,low,Continental,Pune
49174,regular,veg,248.802878327515,medium,Italian,Bangalore
49175,budget,veg,223.29144725016383,low,Fast Food,Bangalore
49176,budget,veg,235.52475094160948,low,Pizza,Mumbai
49177,regular,non_veg,384.73492866407736,medium,Italian,Delhi
49178,regular,non_veg,239.43194647808963,medium,Fast Food,Pune
49179,premium,veg,905.024397990414,high,South Indian,Pune
49180,premium,non_veg,938.2989946332275,high,Desserts,Bangalore
49181,budget,veg,187.25481751811162,low,Beverages,Mumbai
49182,regular,non_veg,301.4743089155255,low,Biryani,Bangalore
49183,regular,non_veg,617.9397928776544,low,Fast Food,Delhi
49184,budget,non_veg,236.12246617124464,low,Biryani,Kolkata
49185,budget,non_veg,237.64734450277874,medium,Continental,Hyderabad
49186,premium,non_veg,738.1135233735497,high,Beverages,Delhi
49187,budget,non_veg,270.8809965860119,medium,Chinese,Chennai
49188,regular,veg,250.31687700318625,low,Beverages,Kolkata
49189,budget,non_veg,320.1533731875384,low,Biryani,Mumbai
49190,regular,non_veg,531.3312611004568,low,Desserts,Kolkata
49191,regular,veg,438.9622266654538,low,Desserts,Chennai
49192,budget,non_veg,209.761264774244,medium,Desserts,Chennai
49193,regular,non_veg,516.8747525465471,medium,Italian,Hyderabad
49194,regular,non_veg,635.4868967678171,high,Desserts,Hyderabad
49195,regular,non_veg,352.8616351588118,low,Beverages,Pune
49196,premium,non_veg,552.2170840557285,high,Italian,Kolkata
49197,regular,non_veg,368.0843896606873,high,Italian,Hyderabad
49198,budget,non_veg,281.98356278374666,low,Chinese,Kolkata
49199,budget,non_veg,223.11791318814278,medium,Beverages,Delhi
49200,regular,veg,517.5941333057121,high,Continental,Delhi
49201,budget,non_veg,271.8417113936239,medium,South Indian,Mumbai
49202,premium,non_veg,668.8043560979729,high,South Indian,Mumbai
49203,budget,non_veg,347.5154576465234,low,Chinese,Kolkata
49204,premium,non_veg,1227.574294129839,high,Desserts,Delhi
49205,budget,non_veg,301.47694509517567,low,Chinese,Bangalore
49206,premium,non_veg,728.76702287008,medium,Pizza,Hyderabad
49207,regular,veg,346.9280409656393,high,Biryani,Bangalore
49208,regular,non_veg,478.66339609528234,high,Desserts,Delhi
49209,budget,non_veg,205.29681556645576,medium,Fast Food,Bangalore
49210,regular,veg,430.69118958723317,high,North Indian,Chennai
49211,premium,non_veg,1085.8482370429842,medium,South Indian,Bangalore
49212,premium,non_veg,821.5623677581814,high,North Indian,Kolkata
49213,budget,veg,265.4216217975067,low,Chinese,Bangalore
49214,premium,non_veg,1021.4791676760118,high,Chinese,Hyderabad
49215,premium,non_veg,1004.8665681285939,high,Italian,Kolkata
49216,budget,non_veg,215.43595869263862,low,Beverages,Kolkata
49217,premium,non_veg,766.6084430832921,high,South Indian,Chennai
49218,regular,veg,501.275237947632,high,Fast Food,Kolkata
49219,budget,veg,372.0239442398336,low,South Indian,Kolkata
49220,budget,non_veg,247.11196591989656,low,Biryani,Hyderabad
49221,budget,non_veg,258.71577347521793,low,Desserts,Bangalore
49222,budget,non_veg,179.58565665533084,low,North Indian,Delhi
49223,budget,non_veg,311.3494140619721,low,South Indian,Delhi
49224,premium,non_veg,635.9946589827822,high,Pizza,Delhi
49225,budget,non_veg,299.19468834881036,low,Pizza,Delhi
49226,budget,veg,391.26282768231954,medium,Biryani,Bangalore
49227,budget,non_veg,245.77666968127974,medium,Fast Food,Delhi
49228,budget,veg,230.9454652719348,low,Desserts,Mumbai
49229,regular,non_veg,501.97278135465535,low,Italian,Chennai
49230,premium,veg,645.5088209778778,medium,Desserts,Chennai
49231,budget,non_veg,239.99610926266556,high,Pizza,Pune
49232,budget,non_veg,233.52485823465608,medium,Beverages,Chennai
49233,budget,non_veg,264.6071071757051,medium,Beverages,Mumbai
49234,budget,non_veg,254.5869860230029,low,Biryani,Pune
49235,regular,non_veg,570.3055189767095,medium,Italian,Mumbai
49236,budget,non_veg,236.15911052805288,low,North Indian,Delhi
49237,premium,non_veg,725.221500289714,medium,Beverages,Chennai
49238,budget,non_veg,308.918157033513,low,Beverages,Chennai
49239,budget,non_veg,206.2109434910565,medium,Biryani,Bangalore
49240,regular,non_veg,450.7678967073379,low,Beverages,Bangalore
49241,regular,non_veg,321.81132813462193,high,North Indian,Kolkata
49242,budget,non_veg,259.59313967948833,medium,Biryani,Chennai
49243,premium,non_veg,654.7171055053382,medium,Continental,Chennai
49244,budget,non_veg,265.23730170987943,medium,Pizza,Mumbai
49245,regular,non_veg,386.75356638180807,low,Desserts,Bangalore
49246,regular,non_veg,336.6868210283389,high,Continental,Delhi
49247,regular,non_veg,387.4840446514089,medium,Fast Food,Hyderabad
49248,budget,veg,235.84268641650465,medium,North Indian,Chennai
49249,regular,non_veg,489.3612690925782,high,Beverages,Bangalore
49250,regular,veg,345.84485413725844,medium,Chinese,Mumbai
49251,budget,non_veg,179.00968048708665,medium,Beverages,Pune
49252,regular,veg,361.2566362704423,medium,Pizza,Kolkata
49253,budget,veg,267.4105061472192,low,Desserts,Chennai
49254,budget,non_veg,241.67412208964876,low,Desserts,Bangalore
49255,regular,non_veg,415.3367722660505,high,Continental,Hyderabad
49256,budget,non_veg,274.1038222939869,low,Fast Food,Kolkata
49257,budget,non_veg,258.1641914345726,low,Chinese,Bangalore
49258,budget,veg,219.70763981129824,low,Chinese,Hyderabad
49259,regular,non_veg,389.6716433571305,low,Beverages,Delhi
49260,budget,veg,207.689111531075,medium,Beverages,Kolkata
49261,budget,non_veg,232.89283459137943,medium,Beverages,Chennai
49262,budget,non_veg,274.3925407877094,low,Beverages,Hyderabad
49263,budget,non_veg,260.3504459187574,low,South Indian,Hyderabad
49264,premium,non_veg,955.5254572627638,medium,Fast Food,Hyderabad
49265,regular,non_veg,614.9631606445519,medium,Pizza,Chennai
49266,regular,non_veg,374.27140811478927,high,Fast Food,Bangalore
49267,budget,non_veg,269.47940500451756,medium,Biryani,Chennai
49268,regular,veg,596.3995419129917,low,Biryani,Mumbai
49269,budget,non_veg,347.7758656379261,medium,North Indian,Delhi
49270,budget,veg,262.91854977142856,medium,Italian,Mumbai
49271,premium,veg,919.3677303659265,high,Desserts,Delhi
49272,regular,veg,374.9768693129829,medium,Fast Food,Delhi
49273,regular,veg,438.33054425320364,low,Continental,Delhi
49274,premium,non_veg,872.9071248006591,high,South Indian,Pune
49275,budget,non_veg,311.80522595579436,low,Biryani,Delhi
49276,regular,non_veg,509.66803083659613,medium,South Indian,Delhi
49277,premium,non_veg,774.9103122637177,high,Beverages,Bangalore
49278,regular,non_veg,311.57723163469336,medium,Chinese,Bangalore
49279,premium,non_veg,723.7124335322778,high,North Indian,Chennai
49280,regular,non_veg,395.1401877836305,medium,North Indian,Delhi
